,gender,match,same_race,age_o,race_o,decision_o,attractiveness_o,sincerity_o,intelligence_o,fun_o,ambition_o,shared_interest_o,like_o,age,field,field_cd,race,race_important,religion_important,from,goal,frequency_of_date,frequency_go_out,career,career_c,decision,attractiveness,sincerity,intelligence,fun,ambition,shared_interest,length,you_call,them_cal
4933,Female,No,No,,,No,5.0,8.0,6.0,5.0,6.0,4.0,5.0,34.0,Early Childhood Education,"Education, Academia",European/Caucasion-American,1.0,1.0,New Jersey,Seemed like a fan night out,Several times a year,Once a week,Early Childhood Ed. - College/univ. faculity,Academic / Research,Yes,8.0,7.0,7.0,7.0,6.0,5.0,,0.0,0.0
4934,Male,No,Yes,34.0,Asian/Pacific Islander/Asian-American,No,8.0,,10.0,8.0,,10.0,10.0,30.0,anthropology,"Social Science, Psychologist",Asian/Pacific Islander/Asian-American,1.0,1.0,japan,To get a date,Almost never,Twice a month,medical examiner or researcher,Academic / Research,No,7.0,7.0,7.0,7.0,7.0,7.0,Too little,,1.0
4935,Male,Yes,Yes,25.0,Asian/Pacific Islander/Asian-American,Yes,6.0,7.0,8.0,8.0,6.0,6.0,6.0,30.0,anthropology,"Social Science, Psychologist",Asian/Pacific Islander/Asian-American,1.0,1.0,japan,To get a date,Almost never,Twice a month,medical examiner or researcher,Academic / Research,Yes,8.0,10.0,9.0,7.0,8.0,8.0,Too little,,1.0
4936,Male,Yes,No,23.0,European/Caucasion-American,Yes,1.0,10.0,10.0,6.0,5.0,1.0,3.0,30.0,anthropology,"Social Science, Psychologist",Asian/Pacific Islander/Asian-American,1.0,1.0,japan,To get a date,Almost never,Twice a month,medical examiner or researcher,Academic / Research,Yes,10.0,10.0,9.0,10.0,10.0,10.0,Too little,,1.0
4937,Male,No,No,30.0,Latino/Hispanic American,Yes,5.0,7.0,8.0,7.0,7.0,5.0,5.0,30.0,anthropology,"Social Science, Psychologist",Asian/Pacific Islander/Asian-American,1.0,1.0,japan,To get a date,Almost never,Twice a month,medical examiner or researcher,Academic / Research,No,5.0,10.0,9.0,10.0,8.0,8.0,Too little,,1.0
4938,Male,No,No,36.0,Black/African American,Yes,7.0,10.0,8.0,10.0,,9.0,8.0,30.0,anthropology,"Social Science, Psychologist",Asian/Pacific Islander/Asian-American,1.0,1.0,japan,To get a date,Almost never,Twice a month,medical examiner or researcher,Academic / Research,No,6.0,10.0,9.0,8.0,8.0,8.0,Too little,,1.0
4939,Male,No,No,29.0,European/Caucasion-American,No,5.0,10.0,8.0,8.0,8.0,2.0,8.0,30.0,anthropology,"Social Science, Psychologist",Asian/Pacific Islander/Asian-American,1.0,1.0,japan,To get a date,Almost never,Twice a month,medical examiner or researcher,Academic / Research,Yes,9.0,10.0,10.0,10.0,9.0,9.0,Too little,,1.0
4940,Male,No,No,30.0,European/Caucasion-American,No,6.0,8.0,8.0,10.0,8.0,6.0,8.0,30.0,anthropology,"Social Science, Psychologist",Asian/Pacific Islander/Asian-American,1.0,1.0,japan,To get a date,Almost never,Twice a month,medical examiner or researcher,Academic / Research,Yes,10.0,10.0,9.0,10.0,9.0,9.0,Too little,,1.0
4941,Male,No,No,29.0,European/Caucasion-American,No,6.0,7.0,7.0,5.0,6.0,,6.0,30.0,anthropology,"Social Science, Psychologist",Asian/Pacific Islander/Asian-American,1.0,1.0,japan,To get a date,Almost never,Twice a month,medical examiner or researcher,Academic / Research,No,4.0,6.0,8.0,5.0,5.0,5.0,Too little,,1.0
4942,Male,No,Yes,22.0,Asian/Pacific Islander/Asian-American,No,3.0,9.0,8.0,4.0,6.0,2.0,4.0,30.0,anthropology,"Social Science, Psychologist",Asian/Pacific Islander/Asian-American,1.0,1.0,japan,To get a date,Almost never,Twice a month,medical examiner or researcher,Academic / Research,No,7.0,7.0,8.0,6.0,6.0,6.0,Too little,,1.0
4943,Male,No,No,34.0,European/Caucasion-American,No,4.0,8.0,8.0,5.0,6.0,3.0,5.0,30.0,anthropology,"Social Science, Psychologist",Asian/Pacific Islander/Asian-American,1.0,1.0,japan,To get a date,Almost never,Twice a month,medical examiner or researcher,Academic / Research,No,4.0,8.0,8.0,6.0,6.0,5.0,Too little,,1.0
4944,Male,No,No,34.0,Asian/Pacific Islander/Asian-American,Yes,10.0,,10.0,10.0,,8.0,10.0,23.0,MBA,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Portland, OR",Seemed like a fan night out,Once a week,Several times a week,Investment Banking,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,6.0,6.0,7.0,7.0,5.0,4.0,Too little,0.0,0.0
4945,Male,Yes,No,25.0,Asian/Pacific Islander/Asian-American,Yes,8.0,7.0,8.0,7.0,6.0,6.0,7.0,23.0,MBA,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Portland, OR",Seemed like a fan night out,Once a week,Several times a week,Investment Banking,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,8.0,8.0,7.0,7.0,7.0,7.0,Too little,0.0,0.0
4946,Male,No,Yes,23.0,European/Caucasion-American,Yes,3.0,6.0,7.0,7.0,6.0,3.0,7.0,23.0,MBA,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Portland, OR",Seemed like a fan night out,Once a week,Several times a week,Investment Banking,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,7.0,8.0,7.0,7.0,6.0,6.0,Too little,0.0,0.0
4947,Male,No,No,30.0,Latino/Hispanic American,Yes,7.0,7.0,7.0,7.0,5.0,5.0,7.0,23.0,MBA,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Portland, OR",Seemed like a fan night out,Once a week,Several times a week,Investment Banking,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,5.0,8.0,7.0,7.0,6.0,6.0,Too little,0.0,0.0
4948,Male,No,No,36.0,Black/African American,Yes,9.0,10.0,9.0,10.0,,7.0,9.0,23.0,MBA,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Portland, OR",Seemed like a fan night out,Once a week,Several times a week,Investment Banking,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,4.0,7.0,5.0,5.0,6.0,3.0,Too little,0.0,0.0
4949,Male,No,Yes,29.0,European/Caucasion-American,No,8.0,8.0,8.0,10.0,,10.0,10.0,23.0,MBA,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Portland, OR",Seemed like a fan night out,Once a week,Several times a week,Investment Banking,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,7.0,8.0,7.0,8.0,7.0,8.0,Too little,0.0,0.0
4950,Male,No,Yes,30.0,European/Caucasion-American,Yes,8.0,8.0,8.0,8.0,6.0,8.0,9.0,23.0,MBA,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Portland, OR",Seemed like a fan night out,Once a week,Several times a week,Investment Banking,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,6.0,8.0,7.0,6.0,6.0,7.0,Too little,0.0,0.0
4951,Male,No,Yes,29.0,European/Caucasion-American,No,7.0,6.0,8.0,7.0,8.0,,7.0,23.0,MBA,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Portland, OR",Seemed like a fan night out,Once a week,Several times a week,Investment Banking,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,4.0,6.0,6.0,5.0,6.0,3.0,Too little,0.0,0.0
4952,Male,Yes,No,22.0,Asian/Pacific Islander/Asian-American,Yes,8.0,9.0,9.0,8.0,9.0,7.0,8.5,23.0,MBA,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Portland, OR",Seemed like a fan night out,Once a week,Several times a week,Investment Banking,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,Yes,9.0,8.0,7.0,9.0,6.0,7.0,Too little,0.0,0.0
4953,Male,No,Yes,34.0,European/Caucasion-American,Yes,10.0,8.0,5.0,7.0,5.0,4.0,7.0,23.0,MBA,Business/Econ/Finance,European/Caucasion-American,5.0,3.0,"Portland, OR",Seemed like a fan night out,Once a week,Several times a week,Investment Banking,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,3.0,4.0,3.0,2.0,6.0,5.0,Too little,0.0,0.0
4954,Male,No,Yes,34.0,Asian/Pacific Islander/Asian-American,No,8.0,,10.0,10.0,,10.0,10.0,29.0,MBA,Business/Econ/Finance,Asian/Pacific Islander/Asian-American,1.0,1.0,New York/South Korea/Japan,Seemed like a fan night out,Once a month,Once a week,Healthcare,Doctor/Medicine,No,6.0,7.0,6.0,6.0,6.0,6.0,Too little,,
4955,Male,No,Yes,25.0,Asian/Pacific Islander/Asian-American,Yes,8.0,7.0,8.0,7.0,7.0,6.0,7.0,29.0,MBA,Business/Econ/Finance,Asian/Pacific Islander/Asian-American,1.0,1.0,New York/South Korea/Japan,Seemed like a fan night out,Once a month,Once a week,Healthcare,Doctor/Medicine,No,8.0,7.0,7.0,6.0,6.0,7.0,Too little,,
4956,Male,No,No,23.0,European/Caucasion-American,Yes,2.0,6.0,8.0,9.0,5.0,2.0,7.0,29.0,MBA,Business/Econ/Finance,Asian/Pacific Islander/Asian-American,1.0,1.0,New York/South Korea/Japan,Seemed like a fan night out,Once a month,Once a week,Healthcare,Doctor/Medicine,No,6.0,8.0,6.0,6.0,6.0,6.0,Too little,,
4957,Male,No,No,30.0,Latino/Hispanic American,Yes,7.0,6.0,7.0,8.0,6.0,5.0,6.0,29.0,MBA,Business/Econ/Finance,Asian/Pacific Islander/Asian-American,1.0,1.0,New York/South Korea/Japan,Seemed like a fan night out,Once a month,Once a week,Healthcare,Doctor/Medicine,No,7.0,8.0,8.0,8.0,7.0,7.0,Too little,,
4958,Male,No,No,36.0,Black/African American,Yes,8.0,10.0,9.0,10.0,7.0,6.0,8.0,29.0,MBA,Business/Econ/Finance,Asian/Pacific Islander/Asian-American,1.0,1.0,New York/South Korea/Japan,Seemed like a fan night out,Once a month,Once a week,Healthcare,Doctor/Medicine,No,6.0,8.0,8.0,8.0,6.0,7.0,Too little,,
4959,Male,No,No,29.0,European/Caucasion-American,No,8.0,8.0,8.0,8.0,8.0,8.0,8.0,29.0,MBA,Business/Econ/Finance,Asian/Pacific Islander/Asian-American,1.0,1.0,New York/South Korea/Japan,Seemed like a fan night out,Once a month,Once a week,Healthcare,Doctor/Medicine,Yes,9.0,7.0,7.0,8.0,8.0,6.0,Too little,,
4960,Male,No,No,30.0,European/Caucasion-American,No,8.0,6.0,8.0,8.0,8.0,5.0,8.0,29.0,MBA,Business/Econ/Finance,Asian/Pacific Islander/Asian-American,1.0,1.0,New York/South Korea/Japan,Seemed like a fan night out,Once a month,Once a week,Healthcare,Doctor/Medicine,Yes,8.0,8.0,8.0,7.0,6.0,8.0,Too little,,
4961,Male,No,No,29.0,European/Caucasion-American,No,8.0,6.0,8.0,7.0,8.0,,7.0,29.0,MBA,Business/Econ/Finance,Asian/Pacific Islander/Asian-American,1.0,1.0,New York/South Korea/Japan,Seemed like a fan night out,Once a month,Once a week,Healthcare,Doctor/Medicine,No,6.0,7.0,7.0,5.0,5.0,5.0,Too little,,
4962,Male,No,Yes,22.0,Asian/Pacific Islander/Asian-American,No,6.0,8.0,6.0,7.0,6.0,6.0,6.0,29.0,MBA,Business/Econ/Finance,Asian/Pacific Islander/Asian-American,1.0,1.0,New York/South Korea/Japan,Seemed like a fan night out,Once a month,Once a week,Healthcare,Doctor/Medicine,Yes,8.0,8.0,8.0,7.0,8.0,7.0,Too little,,
4963,Male,No,No,34.0,European/Caucasion-American,Yes,10.0,8.0,7.0,6.0,6.0,7.0,6.0,29.0,MBA,Business/Econ/Finance,Asian/Pacific Islander/Asian-American,1.0,1.0,New York/South Korea/Japan,Seemed like a fan night out,Once a month,Once a week,Healthcare,Doctor/Medicine,No,5.0,8.0,7.0,7.0,5.0,7.0,Too little,,
4964,Male,No,No,34.0,Asian/Pacific Islander/Asian-American,No,5.0,,10.0,7.0,,,8.0,24.0,Psychology,"Social Science, Psychologist",European/Caucasion-American,1.0,8.0,Michigan,Seemed like a fan night out,Once a week,Once a week,research,Academic / Research,No,5.0,4.0,4.0,2.0,2.0,,Too little,,
4965,Male,No,No,25.0,Asian/Pacific Islander/Asian-American,No,,,,,,,,24.0,Psychology,"Social Science, Psychologist",European/Caucasion-American,1.0,8.0,Michigan,Seemed like a fan night out,Once a week,Once a week,research,Academic / Research,Yes,8.0,8.0,8.0,6.0,8.0,5.0,Too little,,
4966,Male,Yes,Yes,23.0,European/Caucasion-American,Yes,1.0,7.0,10.0,6.0,10.0,1.0,1.0,24.0,Psychology,"Social Science, Psychologist",European/Caucasion-American,1.0,8.0,Michigan,Seemed like a fan night out,Once a week,Once a week,research,Academic / Research,Yes,6.0,7.0,7.0,7.0,,7.0,Too little,,
4967,Male,No,No,30.0,Latino/Hispanic American,Yes,8.0,7.0,8.0,5.0,7.0,5.0,8.0,24.0,Psychology,"Social Science, Psychologist",European/Caucasion-American,1.0,8.0,Michigan,Seemed like a fan night out,Once a week,Once a week,research,Academic / Research,No,4.0,8.0,5.0,7.0,7.0,,Too little,,
4968,Male,No,No,36.0,Black/African American,Yes,7.0,10.0,10.0,6.0,10.0,6.0,7.0,24.0,Psychology,"Social Science, Psychologist",European/Caucasion-American,1.0,8.0,Michigan,Seemed like a fan night out,Once a week,Once a week,research,Academic / Research,No,4.0,7.0,6.0,6.0,6.0,3.0,Too little,,
4969,Male,No,Yes,29.0,European/Caucasion-American,No,8.0,10.0,8.0,8.0,8.0,8.0,6.0,24.0,Psychology,"Social Science, Psychologist",European/Caucasion-American,1.0,8.0,Michigan,Seemed like a fan night out,Once a week,Once a week,research,Academic / Research,Yes,7.0,6.0,7.0,6.0,5.0,7.0,Too little,,
4970,Male,No,Yes,30.0,European/Caucasion-American,Yes,8.0,7.0,8.0,8.0,8.0,8.0,6.0,24.0,Psychology,"Social Science, Psychologist",European/Caucasion-American,1.0,8.0,Michigan,Seemed like a fan night out,Once a week,Once a week,research,Academic / Research,No,5.0,8.0,6.0,6.0,6.0,6.0,Too little,,
4971,Male,No,Yes,29.0,European/Caucasion-American,Yes,6.0,7.0,8.0,6.0,8.0,6.0,7.0,24.0,Psychology,"Social Science, Psychologist",European/Caucasion-American,1.0,8.0,Michigan,Seemed like a fan night out,Once a week,Once a week,research,Academic / Research,No,5.0,7.0,5.0,5.0,,5.0,Too little,,
4972,Male,No,No,22.0,Asian/Pacific Islander/Asian-American,No,6.0,7.0,9.0,6.0,8.0,6.0,6.0,24.0,Psychology,"Social Science, Psychologist",European/Caucasion-American,1.0,8.0,Michigan,Seemed like a fan night out,Once a week,Once a week,research,Academic / Research,Yes,8.0,8.0,8.0,8.0,6.0,8.0,Too little,,
4973,Male,No,Yes,34.0,European/Caucasion-American,Yes,7.0,7.0,7.0,5.0,6.0,5.0,6.0,24.0,Psychology,"Social Science, Psychologist",European/Caucasion-American,1.0,8.0,Michigan,Seemed like a fan night out,Once a week,Once a week,research,Academic / Research,No,3.0,6.0,4.0,3.0,3.0,,Too little,,
4974,Male,No,No,34.0,Asian/Pacific Islander/Asian-American,No,8.0,,10.0,10.0,,,8.0,25.0,Architecture,Architecture,Latino/Hispanic American,1.0,5.0,Miami,Seemed like a fan night out,Once a month,Twice a week,Architecture and design,Architecture,No,6.0,8.0,8.0,8.0,8.0,1.0,Too little,0.0,0.0
4975,Male,No,No,25.0,Asian/Pacific Islander/Asian-American,No,6.0,7.0,7.0,6.0,6.0,6.0,6.0,25.0,Architecture,Architecture,Latino/Hispanic American,1.0,5.0,Miami,Seemed like a fan night out,Once a month,Twice a week,Architecture and design,Architecture,No,6.0,5.0,4.0,3.0,4.0,2.0,Too little,0.0,0.0
4976,Male,Yes,No,23.0,European/Caucasion-American,Yes,3.0,7.0,8.0,9.0,6.0,2.0,2.0,25.0,Architecture,Architecture,Latino/Hispanic American,1.0,5.0,Miami,Seemed like a fan night out,Once a month,Twice a week,Architecture and design,Architecture,Yes,7.0,7.0,6.0,8.0,6.0,8.0,Too little,0.0,0.0
4977,Male,No,Yes,30.0,Latino/Hispanic American,Yes,6.0,7.0,6.0,8.0,5.0,5.0,5.0,25.0,Architecture,Architecture,Latino/Hispanic American,1.0,5.0,Miami,Seemed like a fan night out,Once a month,Twice a week,Architecture and design,Architecture,No,6.0,8.0,8.0,7.0,5.0,6.0,Too little,0.0,0.0
4978,Male,No,No,36.0,Black/African American,Yes,7.0,10.0,9.0,9.0,,9.0,9.0,25.0,Architecture,Architecture,Latino/Hispanic American,1.0,5.0,Miami,Seemed like a fan night out,Once a month,Twice a week,Architecture and design,Architecture,No,4.0,8.0,7.0,8.0,7.0,6.0,Too little,0.0,0.0
4979,Male,No,No,29.0,European/Caucasion-American,No,8.0,8.0,8.0,10.0,8.0,5.0,10.0,25.0,Architecture,Architecture,Latino/Hispanic American,1.0,5.0,Miami,Seemed like a fan night out,Once a month,Twice a week,Architecture and design,Architecture,Yes,8.0,5.0,7.0,7.0,6.0,5.0,Too little,0.0,0.0
4980,Male,No,No,30.0,European/Caucasion-American,No,6.0,8.0,8.0,8.0,7.0,8.0,10.0,25.0,Architecture,Architecture,Latino/Hispanic American,1.0,5.0,Miami,Seemed like a fan night out,Once a month,Twice a week,Architecture and design,Architecture,No,5.0,7.0,7.0,4.0,9.0,2.0,Too little,0.0,0.0
4981,Male,No,No,29.0,European/Caucasion-American,Yes,7.0,7.0,9.0,6.0,7.0,6.0,8.0,25.0,Architecture,Architecture,Latino/Hispanic American,1.0,5.0,Miami,Seemed like a fan night out,Once a month,Twice a week,Architecture and design,Architecture,No,2.0,2.0,5.0,1.0,7.0,1.0,Too little,0.0,0.0
4982,Male,No,No,22.0,Asian/Pacific Islander/Asian-American,No,4.0,9.0,8.0,4.0,7.0,4.0,5.0,25.0,Architecture,Architecture,Latino/Hispanic American,1.0,5.0,Miami,Seemed like a fan night out,Once a month,Twice a week,Architecture and design,Architecture,No,6.0,3.0,7.0,6.0,9.0,1.0,Too little,0.0,0.0
4983,Male,No,No,34.0,European/Caucasion-American,No,6.0,7.0,7.0,4.0,6.0,2.0,4.0,25.0,Architecture,Architecture,Latino/Hispanic American,1.0,5.0,Miami,Seemed like a fan night out,Once a month,Twice a week,Architecture and design,Architecture,No,2.0,7.0,7.0,5.0,8.0,2.0,Too little,0.0,0.0
4984,Male,Yes,No,34.0,Asian/Pacific Islander/Asian-American,Yes,8.0,,10.0,10.0,,8.0,9.0,28.0,Urban Planning,Engineering,European/Caucasion-American,1.0,1.0,"Dallas, Texas",Seemed like a fan night out,Once a month,Once a week,Civil Engineer,Engineer,Yes,9.0,9.0,9.0,7.0,7.0,6.0,Just Right,,
4985,Male,No,No,25.0,Asian/Pacific Islander/Asian-American,No,6.0,8.0,7.0,7.0,6.0,8.0,6.0,28.0,Urban Planning,Engineering,European/Caucasion-American,1.0,1.0,"Dallas, Texas",Seemed like a fan night out,Once a month,Once a week,Civil Engineer,Engineer,Yes,10.0,10.0,9.0,7.0,7.0,8.0,Just Right,,
4986,Male,No,Yes,23.0,European/Caucasion-American,Yes,1.0,7.0,9.0,7.0,6.0,1.0,3.0,28.0,Urban Planning,Engineering,European/Caucasion-American,1.0,1.0,"Dallas, Texas",Seemed like a fan night out,Once a month,Once a week,Civil Engineer,Engineer,No,6.0,6.0,7.0,7.0,6.0,5.0,Just Right,,
4987,Male,Yes,No,30.0,Latino/Hispanic American,Yes,6.0,8.0,8.0,7.0,7.0,7.0,5.0,28.0,Urban Planning,Engineering,European/Caucasion-American,1.0,1.0,"Dallas, Texas",Seemed like a fan night out,Once a month,Once a week,Civil Engineer,Engineer,Yes,10.0,9.0,9.0,10.0,8.0,9.0,Just Right,,
4988,Male,Yes,No,36.0,Black/African American,Yes,8.0,10.0,9.0,10.0,9.0,7.0,8.0,28.0,Urban Planning,Engineering,European/Caucasion-American,1.0,1.0,"Dallas, Texas",Seemed like a fan night out,Once a month,Once a week,Civil Engineer,Engineer,Yes,7.0,10.0,9.0,7.0,7.0,7.0,Just Right,,
4989,Male,No,Yes,29.0,European/Caucasion-American,No,8.0,10.0,8.0,8.0,8.0,8.0,8.0,28.0,Urban Planning,Engineering,European/Caucasion-American,1.0,1.0,"Dallas, Texas",Seemed like a fan night out,Once a month,Once a week,Civil Engineer,Engineer,Yes,10.0,10.0,10.0,9.0,9.0,8.0,Just Right,,
4990,Male,No,Yes,30.0,European/Caucasion-American,No,7.0,9.0,8.0,8.0,7.0,6.0,10.0,28.0,Urban Planning,Engineering,European/Caucasion-American,1.0,1.0,"Dallas, Texas",Seemed like a fan night out,Once a month,Once a week,Civil Engineer,Engineer,Yes,9.0,6.0,8.0,7.0,7.0,6.0,Just Right,,
4991,Male,No,Yes,29.0,European/Caucasion-American,No,6.0,8.0,8.0,6.0,7.0,3.0,7.0,28.0,Urban Planning,Engineering,European/Caucasion-American,1.0,1.0,"Dallas, Texas",Seemed like a fan night out,Once a month,Once a week,Civil Engineer,Engineer,Yes,7.0,9.0,8.0,6.0,6.0,6.0,Just Right,,
4992,Male,No,No,22.0,Asian/Pacific Islander/Asian-American,No,4.0,8.0,8.0,4.0,6.0,2.0,4.0,28.0,Urban Planning,Engineering,European/Caucasion-American,1.0,1.0,"Dallas, Texas",Seemed like a fan night out,Once a month,Once a week,Civil Engineer,Engineer,Yes,10.0,7.0,8.0,8.0,8.0,6.0,Just Right,,
4993,Male,No,Yes,34.0,European/Caucasion-American,No,5.0,7.0,7.0,5.0,4.0,5.0,5.0,28.0,Urban Planning,Engineering,European/Caucasion-American,1.0,1.0,"Dallas, Texas",Seemed like a fan night out,Once a month,Once a week,Civil Engineer,Engineer,No,8.0,9.0,7.0,6.0,6.0,6.0,Just Right,,
4994,Male,No,No,34.0,Asian/Pacific Islander/Asian-American,No,5.0,,10.0,8.0,,,8.0,27.0,Urban Planning,Engineering,Other,1.0,1.0,"Bombay, India",Seemed like a fan night out,Twice a month,Twice a week,Real Estate Consulting,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,6.0,6.0,6.0,5.0,6.0,5.0,Just Right,,
4995,Male,No,No,25.0,Asian/Pacific Islander/Asian-American,No,6.0,7.0,7.0,6.0,6.0,6.0,6.0,27.0,Urban Planning,Engineering,Other,1.0,1.0,"Bombay, India",Seemed like a fan night out,Twice a month,Twice a week,Real Estate Consulting,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,6.0,6.0,7.0,6.0,6.0,5.0,Just Right,,
4996,Male,No,No,23.0,European/Caucasion-American,Yes,1.0,7.0,9.0,2.0,5.0,2.0,2.0,27.0,Urban Planning,Engineering,Other,1.0,1.0,"Bombay, India",Seemed like a fan night out,Twice a month,Twice a week,Real Estate Consulting,Banking / Consulting /Finance / Marketing/ Business /CEO/ Entrepreneur / Admin,No,5.0,6.0,6.0,5.0,6.0,5.0,Just Right,,
